ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
AFW,"Dallas/Fort Worth, TX",EWR,"Newark, NJ"
AFW,"Dallas/Fort Worth, TX",ELP,"El Paso, TX"
AFW,"Dallas/Fort Worth, TX",OAK,"Oakland, CA"
AFW,"Dallas/Fort Worth, TX",MEM,"Memphis, TN"
AFW,"Dallas/Fort Worth, TX",IND,"Indianapolis, IN"
AFW,"Dallas/Fort Worth, TX",PHL,"Philadelphia, PA"
AFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA"
AFW,"Dallas/Fort Worth, TX",MEM,"Memphis, TN"
AFW,"Dallas/Fort Worth, TX",ANC,"Anchorage, AK"
AFW,"Dallas/Fort Worth, TX",LBB,"Lubbock, TX"
AFW,"Dallas/Fort Worth, TX",MAF,"Midland/Odessa, TX"
AFW,"Dallas/Fort Worth, TX",ICT,"Wichita, KS"
AFW,"Dallas/Fort Worth, TX",SHV,"Shreveport, LA"
AFW,"Dallas/Fort Worth, TX",LA2,"Hammond, LA"
AFW,"Dallas/Fort Worth, TX",TOL,"Toledo, OH"
AFW,"Dallas/Fort Worth, TX",PDX,"Portland, OR"
AFW,"Dallas/Fort Worth, TX",CLT,"Charlotte, NC"
AFW,"Dallas/Fort Worth, TX",PIT,"Pittsburgh, PA"
AFW,"Dallas/Fort Worth, TX",BNA,"Nashville, TN"
AFW,"Dallas/Fort Worth, TX",SFO,"San Francisco, CA"
AFW,"Dallas/Fort Worth, TX",OMA,"Omaha, NE"
AFW,"Dallas/Fort Worth, TX",ABQ,"Albuquerque, NM"
AFW,"Dallas/Fort Worth, TX",ICT,"Wichita, KS"
AFW,"Dallas/Fort Worth, TX",DSM,"Des Moines, IA"
AFW,"Dallas/Fort Worth, TX",CVG,"Cincinnati, OH"
AFW,"Dallas/Fort Worth, TX",TPA,"Tampa, FL"
AFW,"Dallas/Fort Worth, TX",BDL,"Hartford, CT"
AFW,"Dallas/Fort Worth, TX",YIP,"Detroit, MI"
AGC,"Pittsburgh, PA",SJC,"San Jose, CA"
AGC,"Pittsburgh, PA",TEB,"Teterboro, NJ"
AGC,"Pittsburgh, PA",ISP,"Islip, NY"
AGN,"Angoon, AK",JNU,"Juneau, AK"
AGN,"Angoon, AK",GST,"Gustavus, AK"
AGN,"Angoon, AK",TKE,"Tenakee, AK"
AGN,"Angoon, AK",JNU,"Juneau, AK"
AGN,"Angoon, AK",TKE,"Tenakee, AK"
AGN,"Angoon, AK",JNU,"Juneau, AK"
AGN,"Angoon, AK",SIT,"Sitka, AK"
AGN,"Angoon, AK",TKE,"Tenakee, AK"
AGN,"Angoon, AK",JNU,"Juneau, AK"
AGN,"Angoon, AK",JNU,"Juneau, AK"
AGN,"Angoon, AK",JNU,"Juneau, AK"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",ADS,"Dallas, TX"
AGS,"Augusta, GA",MDW,"Chicago, IL"
AGS,"Augusta, GA",BGR,"Bangor, ME"
AGS,"Augusta, GA",BED,"Bedford, MA"
AGS,"Augusta, GA",DFW,"Dallas/Fort Worth, TX"
AGS,"Augusta, GA",DCA,"Washington, DC"
AGS,"Augusta, GA",CLT,"Charlotte, NC"
AGS,"Augusta, GA",CLT,"Charlotte, NC"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",CLT,"Charlotte, NC"
AGS,"Augusta, GA",ACY,"Atlantic City, NJ"
AGS,"Augusta, GA",TOL,"Toledo, OH"
AIA,"Alliance, NE",DEN,"Denver, CO"
AIN,"Wainwright, AK",ATK,"Atqasuk, AK"
AIN,"Wainwright, AK",FAI,"Fairbanks, AK"
AIN,"Wainwright, AK",BRW,"Barrow, AK"
AIN,"Wainwright, AK",PIZ,"Point Lay, AK"
AIN,"Wainwright, AK",OTZ,"Kotzebue, AK"
AIN,"Wainwright, AK",OTZ,"Kotzebue, AK"
AIN,"Wainwright, AK",BRW,"Barrow, AK"
AIN,"Wainwright, AK",OTZ,"Kotzebue, AK"
AKB,"Atka, AK",CDB,"Cold Bay, AK"
AKB,"Atka, AK",DUT,"Unalaska, AK"
AKB,"Atka, AK",IKO,"Nikolski, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",KKI,"Akiachak, AK"
AKI,"Akiak, AK",KWT,"Kwethluk, AK"
AKI,"Akiak, AK",TLT,"Tuluksak, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",KWT,"Kwethluk, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",ANI,"Aniak, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",ANI,"Aniak, AK"
AKK,"Akhiok, AK",BET,"Bethel, AK"
AKN,"King Salmon, AK",AKN,"King Salmon, AK"
AKN,"King Salmon, AK",AKN,"King Salmon, AK"
AKN,"King Salmon, AK",ADQ,"Kodiak, AK"
AKN,"King Salmon, AK",ENA,"Kenai, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",FAI,"Fairbanks, AK"
AKN,"King Salmon, AK",ADQ,"Kodiak, AK"
AKN,"King Salmon, AK",ENA,"Kenai, AK"
AKN,"King Salmon, AK",PTH,"Port Heiden, AK"
AKN,"King Salmon, AK",PTH,"Port Heiden, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",DUT,"Unalaska, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",UGS,"Ugashik, AK"
AKN,"King Salmon, AK",WSN,"South Naknek, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",EGX,"Egegik, AK"
AKN,"King Salmon, AK",IGG,"Igiugig, AK"
AKN,"King Salmon, AK",KLL,"Levelock, AK"
AKN,"King Salmon, AK",PIP,"Pilot Point, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",CDB,"Cold Bay, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",EGX,"Egegik, AK"
AKN,"King Salmon, AK",KPV,"Perryville, AK"
AKN,"King Salmon, AK",UGS,"Ugashik, AK"
AKN,"King Salmon, AK",WSN,"South Naknek, AK"
AKN,"King Salmon, AK",ENA,"Kenai, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",EGX,"Egegik, AK"
AKN,"King Salmon, AK",IGG,"Igiugig, AK"
AKN,"King Salmon, AK",KCG,"Chignik Bay, AK"
AKN,"King Salmon, AK",KCL,"Chignik Lagoon, AK"
AKN,"King Salmon, AK",KCQ,"Chignik, AK"
AKN,"King Salmon, AK",KEK,"Ekwok, AK"
AKN,"King Salmon, AK",KLL,"Levelock, AK"
AKN,"King Salmon, AK",KNW,"New Stuyahok, AK"
AKN,"King Salmon, AK",KPV,"Perryville, AK"
AKN,"King Salmon, AK",PIP,"Pilot Point, AK"
AKN,"King Salmon, AK",PTH,"Port Heiden, AK"
AKN,"King Salmon, AK",DUT,"Unalaska, AK"
AKN,"King Salmon, AK",KLL,"Levelock, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",KKH,"Kongiganak, AK"
AKN,"King Salmon, AK",KWN,"Quinhagak, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",SDP,"Sandpoint, AK"
AKN,"King Salmon, AK",EGX,"Egegik, AK"
AKN,"King Salmon, AK",ADQ,"Kodiak, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ILI,"Iliamna, AK"
AKN,"King Salmon, AK",SDP,"Sandpoint, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKP,"Anaktuvuk Pass, AK",CXF,"Coldfoot, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",BRW,"Barrow, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",UMT,"Umiat, AK"
AKP,"Anaktuvuk Pass, AK",SCC,"Deadhorse, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",CXF,"Coldfoot, AK"
AKP,"Anaktuvuk Pass, AK",BTT,"Bettles, AK"
AKP,"Anaktuvuk Pass, AK",BRW,"Barrow, AK"
AKP,"Anaktuvuk Pass, AK",UMT,"Umiat, AK"
AKP,"Anaktuvuk Pass, AK",OTZ,"Kotzebue, AK"
AL2,"Alabaster, AL",CXO,"Conroe, TX"
ALB,"Albany, NY",RDU,"Raleigh/Durham, NC"
ALB,"Albany, NY",DEN,"Denver, CO"
ALB,"Albany, NY",RDU,"Raleigh/Durham, NC"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",LGA,"New York, NY"
ALB,"Albany, NY",DTW,"Detroit, MI"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",SYR,"Syracuse, NY"
ALB,"Albany, NY",SYR,"Syracuse, NY"
ALB,"Albany, NY",SDF,"Louisville, KY"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",IAD,"Washington, DC"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",MEM,"Memphis, TN"
ALB,"Albany, NY",MIA,"Miami, FL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",LGA,"New York, NY"
ALB,"Albany, NY",DCA,"Washington, DC"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",IAD,"Washington, DC"
ALB,"Albany, NY",FLL,"Fort Lauderdale, FL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",FCA,"Kalispell, MT"
ALB,"Albany, NY",SFB,"Sanford, FL"
ALB,"Albany, NY",BNA,"Nashville, TN"
ALB,"Albany, NY",PIE,"St. Petersburg, FL"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",ACK,"Nantucket, MA"
ALB,"Albany, NY",TYS,"Knoxville, TN"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",PHL,"Philadelphia, PA"
ALB,"Albany, NY",DCA,"Washington, DC"
ALB,"Albany, NY",PHL,"Philadelphia, PA"
ALB,"Albany, NY",IAD,"Washington, DC"
ALB,"Albany, NY",DCA,"Washington, DC"
ALB,"Albany, NY",JFK,"New York, NY"
ALB,"Albany, NY",ATL,"Atlanta, GA"
ALB,"Albany, NY",ATL,"Atlanta, GA"
ALB,"Albany, NY",DTW,"Detroit, MI"
ALB,"Albany, NY",LGA,"New York, NY"
ALB,"Albany, NY",LGA,"New York, NY"
ALB,"Albany, NY",MYR,"Myrtle Beach, SC"
ALB,"Albany, NY",SFB,"Sanford, FL"
ALB,"Albany, NY",BNA,"Nashville, TN"
ALB,"Albany, NY",PIE,"St. Petersburg, FL"
ALB,"Albany, NY",PGD,"Punta Gorda, FL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",PHL,"Philadelphia, PA"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",ACY,"Atlantic City, NJ"
ALB,"Albany, NY",BDL,"Hartford, CT"
ALB,"Albany, NY",DEN,"Denver, CO"
ALB,"Albany, NY",BWI,"Baltimore, MD"
ALB,"Albany, NY",LGA,"New York, NY"
ALB,"Albany, NY",MDW,"Chicago, IL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",TPA,"Tampa, FL"
ALB,"Albany, NY",JAX,"Jacksonville, FL"
ALB,"Albany, NY",BWI,"Baltimore, MD"
ALB,"Albany, NY",MDW,"Chicago, IL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",ERI,"Erie, PA"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",DEN,"Denver, CO"
ALB,"Albany, NY",RDU,"Raleigh/Durham, NC"
ALB,"Albany, NY",BWI,"Baltimore, MD"
ALB,"Albany, NY",MDW,"Chicago, IL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",LGA,"New York, NY"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALM,"Alamogordo, NM",T82,"Fredericksburg, TX"
ALO,"Waterloo, IA",ORD,"Chicago, IL"
ALO,"Waterloo, IA",IFP,"Bullhead City, AZ"
ALO,"Waterloo, IA",YIP,"Detroit, MI"
ALO,"Waterloo, IA",YIP,"Detroit, MI"
ALS,"Alamosa, CO",DEN,"Denver, CO"
ALW,"Walla Walla, WA",SEA,"Seattle, WA"
AMA,"Amarillo, TX",PSP,"Palm Springs, CA"
AMA,"Amarillo, TX",IAH,"Houston, TX"
AMA,"Amarillo, TX",DEN,"Denver, CO"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",BIS,"Bismarck/Mandan, ND"
AMA,"Amarillo, TX",IAH,"Houston, TX"
AMA,"Amarillo, TX",T6X,"Houston, TX"
AMA,"Amarillo, TX",LAS,"Las Vegas, NV"
AMA,"Amarillo, TX",LAS,"Las Vegas, NV"
AMA,"Amarillo, TX",GCK,"Garden City, KS"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",DEN,"Denver, CO"
AMA,"Amarillo, TX",DEN,"Denver, CO"
AMA,"Amarillo, TX",LAS,"Las Vegas, NV"
AMA,"Amarillo, TX",DAL,"Dallas, TX"
AMA,"Amarillo, TX",PHX,"Phoenix, AZ"
AMA,"Amarillo, TX",AUS,"Austin, TX"
AMA,"Amarillo, TX",COS,"Colorado Springs, CO"
AMA,"Amarillo, TX",GYY,"Gary, IN"
ANC,"Anchorage, AK",HOM,"Homer, AK"
ANC,"Anchorage, AK",PDX,"Portland, OR"
ANC,"Anchorage, AK",BFI,"Seattle, WA"
ANC,"Anchorage, AK",SDF,"Louisville, KY"
ANC,"Anchorage, AK",ONT,"Ontario, CA"
ANC,"Anchorage, AK",SDF,"Louisville, KY"
ANC,"Anchorage, AK",ONT,"Ontario, CA"
ANC,"Anchorage, AK",SDF,"Louisville, KY"
ANC,"Anchorage, AK",SDF,"Louisville, KY"
ANC,"Anchorage, AK",KSM,"St. Mary's, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",MCG,"McGrath, AK"
ANC,"Anchorage, AK",EMK,"Emmonak, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",A20,"Alpine, AK"
ANC,"Anchorage, AK",RDB,"Red Dog, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",MHM,"Minchumina, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",FVQ,"Donlin Creek Mine, AK"
ANC,"Anchorage, AK",TNC,"Tin City, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",DCK,"Dahl Creek, AK"
ANC,"Anchorage, AK",HNL,"Honolulu, HI"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",DFW,"Dallas/Fort Worth, TX"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",JFK,"New York, NY"
ANC,"Anchorage, AK",ENA,"Kenai, AK"
ANC,"Anchorage, AK",HOM,"Homer, AK"
ANC,"Anchorage, AK",EWR,"Newark, NJ"
ANC,"Anchorage, AK",OAK,"Oakland, CA"
ANC,"Anchorage, AK",MEM,"Memphis, TN"
ANC,"Anchorage, AK",IND,"Indianapolis, IN"
ANC,"Anchorage, AK",AFW,"Dallas/Fort Worth, TX"
ANC,"Anchorage, AK",GUM,"Guam, TT"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",ENA,"Kenai, AK"
ANC,"Anchorage, AK",OAK,"Oakland, CA"
ANC,"Anchorage, AK",MEM,"Memphis, TN"
ANC,"Anchorage, AK",IND,"Indianapolis, IN"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",UNK,"Unalakleet, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",GAL,"Galena, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",UNK,"Unalakleet, AK"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",HSV,"Huntsville, AL"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",ATL,"Atlanta, GA"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",ENA,"Kenai, AK"
ANC,"Anchorage, AK",HOM,"Homer, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",UNK,"Unalakleet, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",CDB,"Cold Bay, AK"
ANC,"Anchorage, AK",KSM,"St. Mary's, AK"
ANC,"Anchorage, AK",SDP,"Sandpoint, AK"
ANC,"Anchorage, AK",VDZ,"Valdez, AK"
ANC,"Anchorage, AK",ENA,"Kenai, AK"
ANC,"Anchorage, AK",HOM,"Homer, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",UNK,"Unalakleet, AK"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",DFW,"Dallas/Fort Worth, TX"
ANC,"Anchorage, AK",SLC,"Salt Lake City, UT"
ANC,"Anchorage, AK",MSP,"Minneapolis, MN"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",MSP,"Minneapolis, MN"
ANC,"Anchorage, AK",MSP,"Minneapolis, MN"
ANC,"Anchorage, AK",CVG,"Cincinnati, OH"
ANC,"Anchorage, AK",MIA,"Miami, FL"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",DFW,"Dallas/Fort Worth, TX"
ANC,"Anchorage, AK",BNA,"Nashville, TN"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",LCK,"Columbus, OH"
ANC,"Anchorage, AK",JFK,"New York, NY"
ANC,"Anchorage, AK",CVG,"Cincinnati, OH"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",JFK,"New York, NY"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",BRW,"Barrow, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",UNK,"Unalakleet, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",BRW,"Barrow, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",UNK,"Unalakleet, AK"
ANC,"Anchorage, AK",RDB,"Red Dog, AK"
ANC,"Anchorage, AK",GAL,"Galena, AK"
ANC,"Anchorage, AK",SNP,"St. Paul, AK"
ANC,"Anchorage, AK",RDB,"Red Dog, AK"
ANC,"Anchorage, AK",CVG,"Cincinnati, OH"
ANC,"Anchorage, AK",MIA,"Miami, FL"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",MEM,"Memphis, TN"
ANC,"Anchorage, AK",RFD,"Rockford, IL"
ANC,"Anchorage, AK",DFW,"Dallas/Fort Worth, TX"
ANC,"Anchorage, AK",BNA,"Nashville, TN"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",JFK,"New York, NY"
ANC,"Anchorage, AK",CHS,"Charleston, SC"
ANC,"Anchorage, AK",HSV,"Huntsville, AL"
ANC,"Anchorage, AK",MIA,"Miami, FL"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",JFK,"New York, NY"
ANC,"Anchorage, AK",MIA,"Miami, FL"
ANC,"Anchorage, AK",TPA,"Tampa, FL"
ANC,"Anchorage, AK",CVG,"Cincinnati, OH"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",JFK,"New York, NY"
ANC,"Anchorage, AK",CVG,"Cincinnati, OH"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",DEN,"Denver, CO"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",SLC,"Salt Lake City, UT"
ANC,"Anchorage, AK",LAS,"Las Vegas, NV"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",BRW,"Barrow, AK"
ANC,"Anchorage, AK",ADK,"Adak Island, AK"
ANC,"Anchorage, AK",MSP,"Minneapolis, MN"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",PDX,"Portland, OR"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",PHX,"Phoenix, AZ"
ANC,"Anchorage, AK",SFO,"San Francisco, CA"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",CDV,"Cordova, AK"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",ADK,"Adak Island, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",CDV,"Cordova, AK"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",SLC,"Salt Lake City, UT"
ANC,"Anchorage, AK",LAS,"Las Vegas, NV"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",PDX,"Portland, OR"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",PHX,"Phoenix, AZ"
ANC,"Anchorage, AK",SFO,"San Francisco, CA"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",PDX,"Portland, OR"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",PHX,"Phoenix, AZ"
ANC,"Anchorage, AK",SFO,"San Francisco, CA"
ANC,"Anchorage, AK",PAE,"Everett, WA"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",SIT,"Sitka, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
